year	rel_temperature	rel_pptn
43313	-9.2687	-0.610704861
43312	-9.2688	-0.610677794
43311	-9.2689	-0.610650727
43310	-9.269	-0.610623661
43309	-9.2691	-0.610596594
43308	-9.2692	-0.610569527
43307	-9.2693	-0.610542461
43306	-9.2694	-0.610515394
43305	-9.2695	-0.610488328
43304	-9.2696	-0.610461261
43303	-9.2697	-0.610434194
43302	-9.2698	-0.610407128
43301	-9.2699	-0.610380061
43300	-9.27	-0.610352994
43299	-9.2701	-0.610325928
43298	-9.2702	-0.610298861
43297	-9.2703	-0.610271794
43296	-9.2704	-0.610244728
43295	-9.2705	-0.610217661
43294	-9.2706	-0.610190594
43293	-9.2707	-0.610163528
43292	-9.2708	-0.610136461
43291	-9.2709	-0.610109394
43290	-9.271	-0.610082328
43289	-9.2711	-0.610055261
43288	-9.2712	-0.610028194
43287	-9.2713	-0.610001128
43286	-9.2714	-0.609974061
43285	-9.2715	-0.609946994
43284	-9.2716	-0.609919928
43283	-9.2717	-0.609892861
43282	-9.2718	-0.609865795
43281	-9.2719	-0.609838728
43280	-9.272	-0.609811661
43279	-9.2721	-0.609784595
43278	-9.2722	-0.609757528
43277	-9.2723	-0.609730461
43276	-9.2724	-0.609703395
43275	-9.2725	-0.609676328
43274	-9.2726	-0.609649261
43273	-9.2727	-0.609622195
43272	-9.2728	-0.609595128
43271	-9.2729	-0.609568061
43270	-9.273	-0.609540995
43269	-9.2731	-0.609513928
43268	-9.2732	-0.609486861
43267	-9.2733	-0.609459795
43266	-9.2734	-0.609432728
43265	-9.2735	-0.609405661
43264	-9.2736	-0.609378595
43263	-9.2737	-0.609351528
43262	-9.2738	-0.609324461
43261	-9.2739	-0.609297395
43260	-9.274	-0.609270328
43259	-9.2741	-0.609243262
43258	-9.2742	-0.609216195
43257	-9.2743	-0.609189128
43256	-9.2744	-0.609162062
43255	-9.2745	-0.609134995
43254	-9.2746	-0.609107928
43253	-9.2747	-0.609080862
43252	-9.2748	-0.609053795
43251	-9.2749	-0.609026728
43250	-9.275	-0.608999662
43249	-9.2751	-0.608972595
43248	-9.2752	-0.608945528
43247	-9.2753	-0.608918462
43246	-9.2754	-0.608891395
43245	-9.2755	-0.608864328
43244	-9.2756	-0.608837262
43243	-9.2757	-0.608810195
43242	-9.2758	-0.608783128
43241	-9.2759	-0.608756062
43240	-9.276	-0.608728995
43239	-9.2761	-0.608701928
43238	-9.2762	-0.608674862
43237	-9.2763	-0.608647795
43236	-9.2764	-0.608620729
43235	-9.2765	-0.608593662
43234	-9.2766	-0.608566595
43233	-9.2767	-0.608539529
43232	-9.2768	-0.608512462
43231	-9.2769	-0.608485395
43230	-9.277	-0.608458329
43229	-9.2771	-0.608431262
43228	-9.2772	-0.608404195
43227	-9.2773	-0.608377129
43226	-9.2774	-0.608350062
43225	-9.2775	-0.608322995
43224	-9.2776	-0.608295929
43223	-9.2777	-0.608268862
43222	-9.2778	-0.608241795
43221	-9.2779	-0.608214729
43220	-9.278	-0.608187662
43219	-9.2781	-0.608160595
43218	-9.2782	-0.608133529
43217	-9.2783	-0.608106462
43216	-9.2784	-0.608079396
43215	-9.2785	-0.608052329
43214	-9.2786	-0.608025262
43213	-9.2787	-0.607998196
43212	-9.2788	-0.607971129
43211	-9.2789	-0.607944062
43210	-9.279	-0.607916996
43209	-9.2791	-0.607889929
43208	-9.2792	-0.607862862
43207	-9.2793	-0.607835796
43206	-9.2794	-0.607808729
43205	-9.2795	-0.607781662
43204	-9.2796	-0.607754596
43203	-9.2797	-0.607727529
43202	-9.2798	-0.607700462
43201	-9.2799	-0.607673396
43200	-9.28	-0.607646329
43199	-9.2801	-0.607619262
43198	-9.2802	-0.607592196
43197	-9.2803	-0.607565129
43196	-9.2804	-0.607538062
43195	-9.2805	-0.607510996
43194	-9.2806	-0.607483929
43193	-9.2807	-0.607456863
43192	-9.2808	-0.607429796
43191	-9.2809	-0.607402729
43190	-9.281	-0.607375663
43189	-9.2811	-0.607348596
43188	-9.2812	-0.607321529
43187	-9.2813	-0.607294463
43186	-9.2814	-0.607267396
43185	-9.2815	-0.607240329
43184	-9.2816	-0.607213263
43183	-9.2817	-0.607186196
43182	-9.2818	-0.607159129
43181	-9.2819	-0.607132063
43180	-9.282	-0.607104996
43179	-9.2821	-0.607077929
43178	-9.2822	-0.607050863
43177	-9.2823	-0.607023796
43176	-9.2824	-0.606996729
43175	-9.2825	-0.606969663
43174	-9.2826	-0.606942596
43173	-9.2827	-0.606915529
43172	-9.2828	-0.606888463
43171	-9.2829	-0.606861396
43170	-9.283	-0.60683433
43169	-9.2831	-0.606807263
43168	-9.2832	-0.606780196
43167	-9.2833	-0.60675313
43166	-9.2834	-0.606726063
43165	-9.2835	-0.606698996
43164	-9.2836	-0.60667193
43163	-9.2837	-0.606644863
43162	-9.2838	-0.606617796
43161	-9.2839	-0.60659073
43160	-9.284	-0.606563663
43159	-9.2841	-0.606536596
43158	-9.2842	-0.60650953
43157	-9.2843	-0.606482463
43156	-9.2844	-0.606455396
43155	-9.2845	-0.60642833
43154	-9.2846	-0.606401263
43153	-9.2847	-0.606374196
43152	-9.2848	-0.60634713
43151	-9.2849	-0.606320063
43150	-9.285	-0.606292997
43149	-9.2851	-0.60626593
43148	-9.2852	-0.606238863
43147	-9.2853	-0.606211797
43146	-9.2854	-0.60618473
43145	-9.2855	-0.606157663
43144	-9.2856	-0.606130597
43143	-9.2857	-0.60610353
43142	-9.2858	-0.606076463
43141	-9.2859	-0.606049397
43140	-9.286	-0.60602233
43139	-9.2861	-0.605995263
43138	-9.2862	-0.605968197
43137	-9.2863	-0.60594113
43136	-9.2864	-0.605914063
43135	-9.2865	-0.605886997
43134	-9.2866	-0.60585993
43133	-9.2867	-0.605832863
43132	-9.2868	-0.605805797
43131	-9.2869	-0.60577873
43130	-9.287	-0.605751663
43129	-9.2871	-0.605724597
43128	-9.2872	-0.60569753
43127	-9.2873	-0.605670464
43126	-9.2874	-0.605643397
43125	-9.2875	-0.60561633
43124	-9.2876	-0.605589264
43123	-9.2877	-0.605562197
43122	-9.2878	-0.60553513
43121	-9.2879	-0.605508064
43120	-9.288	-0.605480997
43119	-9.2881	-0.60545393
43118	-9.2882	-0.605426864
43117	-9.2883	-0.605399797
43116	-9.2884	-0.60537273
43115	-9.2885	-0.605345664
43114	-9.2886	-0.605318597
43113	-9.2887	-0.60529153
43112	-9.2888	-0.605264464
43111	-9.2889	-0.605237397
43110	-9.289	-0.60521033
43109	-9.2891	-0.605183264
43108	-9.2892	-0.605156197
43107	-9.2893	-0.60512913
43106	-9.2894	-0.605102064
43105	-9.2895	-0.605074997
43104	-9.2896	-0.605047931
43103	-9.2897	-0.605020864
43102	-9.2898	-0.604993797
43101	-9.2899	-0.604966731
43100	-9.29	-0.604939664
43099	-9.2901	-0.604912597
43098	-9.2902	-0.604885531
43097	-9.2903	-0.604858464
43096	-9.2904	-0.604831397
43095	-9.2905	-0.604804331
43094	-9.2906	-0.604777264
43093	-9.2907	-0.604750197
43092	-9.2908	-0.604723131
43091	-9.2909	-0.604696064
43090	-9.291	-0.604668997
43089	-9.2911	-0.604641931
43088	-9.2912	-0.604614864
43087	-9.2913	-0.604587797
43086	-9.2914	-0.604560731
43085	-9.2915	-0.604533664
43084	-9.2916	-0.604506597
43083	-9.2917	-0.604479531
43082	-9.2918	-0.604452464
43081	-9.2919	-0.604425398
43080	-9.292	-0.604398331
43079	-9.2921	-0.604371264
43078	-9.2922	-0.604344198
43077	-9.2923	-0.604317131
43076	-9.2924	-0.604290064
43075	-9.2925	-0.604262998
43074	-9.2926	-0.604235931
43073	-9.2927	-0.604208864
43072	-9.2928	-0.604181798
43071	-9.2929	-0.604154731
43070	-9.293	-0.604127664
43069	-9.2931	-0.604100598
43068	-9.2932	-0.604073531
43067	-9.2933	-0.604046464
43066	-9.2934	-0.604019398
43065	-9.2935	-0.603992331
43064	-9.2936	-0.603965264
43063	-9.2937	-0.603938198
43062	-9.2938	-0.603911131
43061	-9.2939	-0.603884065
43060	-9.294	-0.603856998
43059	-9.2941	-0.603829931
43058	-9.2942	-0.603802865
43057	-9.2943	-0.603775798
43056	-9.2944	-0.603748731
43055	-9.2945	-0.603721665
43054	-9.2946	-0.603694598
43053	-9.2947	-0.603667531
43052	-9.2948	-0.603640465
43051	-9.2949	-0.603613398
43050	-9.295	-0.603586331
43049	-9.2951	-0.603559265
43048	-9.2952	-0.603532198
43047	-9.2953	-0.603505131
43046	-9.2954	-0.603478065
43045	-9.2955	-0.603450998
43044	-9.2956	-0.603423931
43043	-9.2957	-0.603396865
43042	-9.2958	-0.603369798
43041	-9.2959	-0.603342731
43040	-9.296	-0.603315665
43039	-9.2961	-0.603288598
43038	-9.2962	-0.603261532
43037	-9.2963	-0.603234465
43036	-9.2964	-0.603207398
43035	-9.2965	-0.603180332
43034	-9.2966	-0.603153265
43033	-9.2967	-0.603126198
43032	-9.2968	-0.603099132
43031	-9.2969	-0.603072065
43030	-9.297	-0.603044998
43029	-9.2971	-0.603017932
43028	-9.2972	-0.602990865
43027	-9.2973	-0.602963798
43026	-9.2974	-0.602936732
43025	-9.2975	-0.602909665
43024	-9.2976	-0.602882598
43023	-9.2977	-0.602855532
43022	-9.2978	-0.602828465
43021	-9.2979	-0.602801398
43020	-9.298	-0.602774332
43019	-9.2981	-0.602747265
43018	-9.2982	-0.602720198
43017	-9.2983	-0.602693132
43016	-9.2984	-0.602666065
43015	-9.2985	-0.602638999
43014	-9.2986	-0.602611932
43013	-9.2987	-0.602584865
43012	-9.2988	-0.602557799
43011	-9.2989	-0.602530732
43010	-9.299	-0.602503665
43009	-9.2991	-0.602476599
43008	-9.2992	-0.602449532
43007	-9.2993	-0.602422465
43006	-9.2994	-0.602395399
43005	-9.2995	-0.602368332
43004	-9.2996	-0.602341265
43003	-9.2997	-0.602314199
43002	-9.2998	-0.602287132
43001	-9.2999	-0.602260065
43000	-9.3	-0.602232999
42999	-9.3002	-0.60221721
42998	-9.3004	-0.602201421
42997	-9.3006	-0.602185632
42996	-9.3008	-0.602169843
42995	-9.301	-0.602154054
42994	-9.3012	-0.602138265
42993	-9.3014	-0.602122477
42992	-9.3016	-0.602106688
42991	-9.3018	-0.602090899
42990	-9.302	-0.60207511
42989	-9.3022	-0.602059321
42988	-9.3024	-0.602043532
42987	-9.3026	-0.602027743
42986	-9.3028	-0.602011954
42985	-9.303	-0.601996166
42984	-9.3032	-0.601980377
42983	-9.3034	-0.601964588
42982	-9.3036	-0.601948799
42981	-9.3038	-0.60193301
42980	-9.304	-0.601917221
42979	-9.3042	-0.601901432
42978	-9.3044	-0.601885643
42977	-9.3046	-0.601869855
42976	-9.3048	-0.601854066
42975	-9.305	-0.601838277
42974	-9.3052	-0.601822488
42973	-9.3054	-0.601806699
42972	-9.3056	-0.60179091
42971	-9.3058	-0.601775121
42970	-9.306	-0.601759332
42969	-9.3062	-0.601743543
42968	-9.3064	-0.601727755
42967	-9.3066	-0.601711966
42966	-9.3068	-0.601696177
42965	-9.307	-0.601680388
42964	-9.3072	-0.601664599
42963	-9.3074	-0.60164881
42962	-9.3076	-0.601633021
42961	-9.3078	-0.601617232
42960	-9.308	-0.601601444
42959	-9.3082	-0.601585655
42958	-9.3084	-0.601569866
42957	-9.3086	-0.601554077
42956	-9.3088	-0.601538288
42955	-9.309	-0.601522499
42954	-9.3092	-0.60150671
42953	-9.3094	-0.601490921
42952	-9.3096	-0.601475133
42951	-9.3098	-0.601459344
42950	-9.31	-0.601443555
42949	-9.3102	-0.601427766
42948	-9.3104	-0.601411977
42947	-9.3106	-0.601396188
42946	-9.3108	-0.601380399
42945	-9.311	-0.60136461
42944	-9.3112	-0.601348821
42943	-9.3114	-0.601333033
42942	-9.3116	-0.601317244
42941	-9.3118	-0.601301455
42940	-9.312	-0.601285666
42939	-9.3122	-0.601269877
42938	-9.3124	-0.601254088
42937	-9.3126	-0.601238299
42936	-9.3128	-0.60122251
42935	-9.313	-0.601206722
42934	-9.3132	-0.601190933
42933	-9.3134	-0.601175144
42932	-9.3136	-0.601159355
42931	-9.3138	-0.601143566
42930	-9.314	-0.601127777
42929	-9.3142	-0.601111988
42928	-9.3144	-0.601096199
42927	-9.3146	-0.601080411
42926	-9.3148	-0.601064622
42925	-9.315	-0.601048833
42924	-9.3152	-0.601033044
42923	-9.3154	-0.601017255
42922	-9.3156	-0.601001466
42921	-9.3158	-0.600985677
42920	-9.316	-0.600969888
42919	-9.3162	-0.600954099
42918	-9.3164	-0.600938311
42917	-9.3166	-0.600922522
42916	-9.3168	-0.600906733
42915	-9.317	-0.600890944
42914	-9.3172	-0.600875155
42913	-9.3174	-0.600859366
42912	-9.3176	-0.600843577
42911	-9.3178	-0.600827788
42910	-9.318	-0.600812
42909	-9.3182	-0.600796211
42908	-9.3184	-0.600780422
42907	-9.3186	-0.600764633
42906	-9.3188	-0.600748844
42905	-9.319	-0.600733055
42904	-9.3192	-0.600717266
42903	-9.3194	-0.600701477
42902	-9.3196	-0.600685689
42901	-9.3198	-0.6006699
42900	-9.32	-0.600654111
42899	-9.3202	-0.600638322
42898	-9.3204	-0.600622533
42897	-9.3206	-0.600606744
42896	-9.3208	-0.600590955
42895	-9.321	-0.600575166
42894	-9.3212	-0.600559377
42893	-9.3214	-0.600543589
42892	-9.3216	-0.6005278
42891	-9.3218	-0.600512011
42890	-9.322	-0.600496222
42889	-9.3222	-0.600480433
42888	-9.3224	-0.600464644
42887	-9.3226	-0.600448855
42886	-9.3228	-0.600433066
42885	-9.323	-0.600417278
42884	-9.3232	-0.600401489
42883	-9.3234	-0.6003857
42882	-9.3236	-0.600369911
42881	-9.3238	-0.600354122
42880	-9.324	-0.600338333
42879	-9.3242	-0.600322544
42878	-9.3244	-0.600306755
42877	-9.3246	-0.600290967
42876	-9.3248	-0.600275178
42875	-9.325	-0.600259389
42874	-9.3252	-0.6002436
42873	-9.3254	-0.600227811
42872	-9.3256	-0.600212022
42871	-9.3258	-0.600196233
